price,location,baths,area,bedrooms
14500000,Bahria Town Karachi,4,13.1 Marla,4
14500000,Bahria Town Karachi,3,6 Marla,3
6500000,DHA Defence,2,4 Marla,2
10500000,Bahria Town Karachi,3,10 Marla,3
5600000,Bahria Town Karachi,2,4.2 Marla,2
2650000,Nazimabad,1,2.4 Marla,1
5000000,DHA Defence,2,4 Marla,2
4500000,DHA Defence,2,2.2 Marla,2
13000000,DHA Defence,3,5.3 Marla,3
8400000,Bahria Town Karachi,3,5 Marla,3
16000000,DHA Defence,3,8 Marla,3
9000000,DHA Defence,3,5 Marla,3
10500000,Bahria Town Karachi,3,5 Marla,3
9000000,DHA Defence,3,5 Marla,3
5200000,Bahria Town Karachi,2,4.2 Marla,2
9500000,DHA Defence,3,5 Marla,3
6500000,Bahria Town Karachi,2,4.2 Marla,2
6000000,Bahria Town Karachi,2,4.2 Marla,2
5500000,Bahria Town Karachi,2,4.2 Marla,2
5000000,Bahria Town Karachi,2,4.2 Marla,2
40000000,Cantt,3,10.7 Marla,3
37000000,Cantt,3,10.7 Marla,3
40000000,Cantt,3,10.7 Marla,3
35000000,Cantt,3,10.7 Marla,3
35500000,Cantt,3,12.2 Marla,3
35500000,Cantt,3,12.2 Marla,3
37000000,Cantt,3,10.7 Marla,3
6500000,DHA Defence,2,2.2 Marla,2
6500000,DHA Defence,2,2.2 Marla,2
6500000,DHA Defence,2,2.2 Marla,2
5400000,DHA Defence,2,2 Marla,2
7500000,Shahra-e-Faisal,2,2.8 Marla,4
28000000,Cantt,3,10.7 Marla,3
41000000,Cantt,3,12.2 Marla,3
5200000,Scheme 33,2,3.1 Marla,2
5500000,Gulshan-e-Iqbal Town,2,3.6 Marla,2
9500000,Gulistan-e-Jauhar,2,4.4 Marla,2
4500000,Bahria Town Karachi,2,4.2 Marla,2
7000000,Bahria Town Karachi,3,8 Marla,3
18000000,Super Highway,4,4.6 Kanal,4
8000000,DHA Defence,2,4.2 Marla,2
6100000,Bahria Town Karachi,2,4.2 Marla,2
37000000,Cantt,3,12.2 Marla,3
6000000,Bahria Town Karachi,2,4.2 Marla,2
28000000,Cantt,3,12.2 Marla,3
15200000,Bahria Town Karachi,3,6 Marla,3
19000000,DHA Defence,5,9.4 Marla,5
15000000,Bahria Town Karachi,3,6 Marla,3
14300000,Bahria Town Karachi,3,6 Marla,3
14100000,Bahria Town Karachi,3,6 Marla,3
14800000,Bahria Town Karachi,3,6 Marla,3
14700000,Bahria Town Karachi,3,6 Marla,3
14500000,Bahria Town Karachi,3,6 Marla,3
14500000,Bahria Town Karachi,3,6 Marla,3
14000000,Bahria Town Karachi,3,6 Marla,3
6200000,Bahria Town Karachi,2,4.2 Marla,2
10500000,DHA Defence,3,5.2 Marla,3
9500000,DHA Defence,2,4.4 Marla,2
9500000,DHA Defence,2,4.2 Marla,2
8000000,DHA Defence,2,4.2 Marla,2
650000,Bahria Town Karachi,2,4.2 Marla,2
21000000,Super Highway,6,5 Kanal,6
4600000,Bahria Town Karachi,2,4.2 Marla,2
3000000,Korangi,2,4 Marla,2
8000000,Scheme 33,2,4.6 Marla,2
7500000,Scheme 33,2,4.6 Marla,2
7500000,Scheme 33,2,4.6 Marla,2
6000000,Scheme 33,2,3.4 Marla,2
6000000,Scheme 33,2,4.8 Marla,2
24000000,Scheme 33,3,5.6 Marla,4
4500000,Scheme 33,2,3.6 Marla,2
4700000,Scheme 33,2,3.6 Marla,2
22500000,Scheme 33,3,9.6 Marla,6
14500000,Scheme 33,2,4.8 Marla,4
6500000,Scheme 33,2,4.6 Marla,2
14000000,Bahria Town Karachi,4,14 Marla,4
15500000,Gulistan-e-Jauhar,3,6.4 Marla,3
31000000,Defence View Society,4,4.8 Marla,4
8000000,Gulistan-e-Jauhar,2,4.4 Marla,2
29900000,Scheme 33,6,9.6 Marla,6
29800000,Scheme 33,6,9.6 Marla,6
29700000,Scheme 33,6,9.6 Marla,6
29600000,Scheme 33,6,9.6 Marla,6
29500000,Scheme 33,6,9.6 Marla,6
18500000,North Karachi,4,4.8 Marla,4
29400000,Scheme 33,6,9.6 Marla,6
29300000,Scheme 33,6,9.6 Marla,6
29200000,Scheme 33,6,9.6 Marla,6
29100000,Scheme 33,6,9.6 Marla,6
5450000,North Karachi,1,3.8 Marla,4
28500000,Scheme 33,6,9.6 Marla,6
28800000,Scheme 33,6,9.6 Marla,6
26800000,Scheme 33,6,9.6 Marla,6
26600000,Scheme 33,6,9.6 Marla,6
26500000,Scheme 33,6,9.6 Marla,6
26400000,Scheme 33,6,9.6 Marla,6
26300000,Scheme 33,6,9.6 Marla,6
28700000,Scheme 33,6,9.6 Marla,6
26200000,Scheme 33,6,9.6 Marla,6
27000000,Scheme 33,6,9.6 Marla,6
4000000,Abul Hassan Isphani Road,2,3.1 Marla,2
26100000,Scheme 33,6,9.6 Marla,6
27800000,Scheme 33,6,9.6 Marla,6
27900000,Scheme 33,6,9.6 Marla,6
27200000,Scheme 33,6,9.6 Marla,6
25700000,Scheme 33,6,9.6 Marla,6
25600000,Scheme 33,6,9.6 Marla,6
25800000,Scheme 33,6,9.6 Marla,6
25500000,Scheme 33,6,9.6 Marla,6
26000000,Scheme 33,6,9.6 Marla,6
25900000,Scheme 33,6,9.6 Marla,6
25300000,Scheme 33,6,9.6 Marla,6
25400000,Scheme 33,6,9.6 Marla,6
27300000,Scheme 33,6,9.6 Marla,6
25200000,Scheme 33,6,9.6 Marla,6
25100000,Scheme 33,6,9.6 Marla,6
27700000,Scheme 33,6,9.6 Marla,6
27400000,Scheme 33,6,9.6 Marla,6
10800000,Bahria Town Karachi,3,8 Marla,3
27600000,Scheme 33,6,9.6 Marla,6
28600000,Scheme 33,6,9.6 Marla,6
25000000,Scheme 33,6,9.6 Marla,6
27500000,Scheme 33,6,9.6 Marla,6
11500000,Bahria Town Karachi,3,8 Marla,3
28400000,Scheme 33,6,9.6 Marla,6
26700000,Scheme 33,6,9.6 Marla,6
28000000,Scheme 33,6,9.6 Marla,6
26900000,Scheme 33,6,9.6 Marla,6
9900000,Bahria Town Karachi,3,8 Marla,3
27100000,Scheme 33,6,9.6 Marla,6
28300000,Scheme 33,6,9.6 Marla,6
12200000,Bahria Town Karachi,3,8 Marla,3
12500000,Bahria Town Karachi,3,8 Marla,3
28200000,Scheme 33,6,9.6 Marla,6
28100000,Scheme 33,6,9.6 Marla,6
9000000,Bahria Town Karachi,3,9.4 Marla,3
32000000,Khalid Bin Walid Road,4,9.8 Marla,4
32000000,Jamshed Town,4,8.9 Marla,4
60000000,Jamshed Town,6,9 Marla,6
45000000,Jamshed Town,4,1 Kanal,4
8500000,Bahria Town Karachi,3,5 Marla,3
13000000,Bahria Town Karachi,3,8 Marla,3
19200000,Bahria Town Karachi,3,8 Marla,3
17400000,Bahria Town Karachi,3,8 Marla,3
17000000,Bahria Town Karachi,4,14 Marla,4
14500000,Bahria Town Karachi,3,8 Marla,3
14000000,Bahria Town Karachi,3,14 Marla,3
29000000,Scheme 33,6,9.6 Marla,6
28900000,Scheme 33,6,9.6 Marla,6
5500000,Bahria Town Karachi,3,8 Marla,3
59000000,Gulistan-e-Jauhar,6,16 Marla,6
9000000,Bahria Town Karachi,3,9.4 Marla,3
7250000,Bahria Town Karachi,3,8 Marla,3
4700000,Bahria Town Karachi,2,4.2 Marla,2
7200000,Bahria Town Karachi,3,8 Marla,3
32500000,Gulistan-e-Jauhar,5,8 Marla,5
85000000,Clifton,3,2 Kanal,4
14000000,Bahria Town Karachi,4,14 Marla,4
4000000,Bahria Town Karachi,2,4.2 Marla,2
25000000,Scheme 33,6,9.6 Marla,6
7800000,Gadap Town,2,4.8 Marla,4
9700000,Gadap Town,3,6.4 Marla,4
20000000,Scheme 33,4,4.8 Marla,4
4700000,Abul Hassan Isphani Road,3,7.1 Marla,3
7700000,Scheme 33,2,5.6 Marla,3
11000000,Cantt,2,4 Marla,2
45000000,Gulistan-e-Jauhar,3,16 Marla,6
35000000,Gulistan-e-Jauhar,3,12 Marla,6
55000000,Gulistan-e-Jauhar,4,16 Marla,8
42500000,Gulistan-e-Jauhar,3,12 Marla,6
50000000,Gulistan-e-Jauhar,3,16 Marla,6
42500000,Gulistan-e-Jauhar,2,1 Kanal,4
32500000,Gulistan-e-Jauhar,3,9.6 Marla,6
4500000,Gulshan-e-Iqbal Town,2,4.2 Marla,2
12500000,Gulistan-e-Jauhar,3,6.7 Marla,3
6500000,Gulistan-e-Jauhar,2,4.7 Marla,2
3500000,Malir,2,2 Marla,3
4000000,Malir,2,1.6 Marla,3
20500000,Bahria Town Karachi,3,8 Marla,3
12000000,DHA Defence,2,4.2 Marla,2
20000000,Bahria Town Karachi,3,8 Marla,3
19500000,Bahria Town Karachi,3,8 Marla,3
19000000,Bahria Town Karachi,3,8 Marla,3
18500000,Bahria Town Karachi,3,8 Marla,3
14500000,Bahria Town Karachi,3,6 Marla,3
2700000,Malir,2,2.4 Marla,3
14200000,Bahria Town Karachi,3,6 Marla,3
14000000,Bahria Town Karachi,3,6 Marla,3
13800000,Bahria Town Karachi,3,6 Marla,3
13500000,Bahria Town Karachi,3,6 Marla,3
6500000,Scheme 33,3,2.8 Kanal,3
2100000,Gadap Town,1,2 Marla,1
2100000,Gadap Town,1,2 Marla,1
2100000,Gadap Town,1,2 Marla,1
2100000,Gadap Town,1,2 Marla,1
2100000,Gadap Town,1,2 Marla,1
2800000,Gadap Town,2,3.3 Marla,2
2800000,Gadap Town,2,3.3 Marla,2
2800000,Gadap Town,2,3.3 Marla,2
2800000,Gadap Town,2,3.3 Marla,2
2800000,Gadap Town,2,3.3 Marla,2
4300000,Gadap Town,2,4 Marla,2
4300000,Gadap Town,2,4 Marla,2
4300000,Gadap Town,2,4 Marla,2
4300000,Gadap Town,2,4 Marla,2
4300000,Gadap Town,2,4 Marla,2
4500000,Gadap Town,2,4 Marla,2
27000000,Scheme 33,6,9.6 Marla,6
85000000,DHA Defence,3,1.1 Kanal,4
180000000,DHA Defence,3,2 Kanal,5
110000000,DHA Defence,3,1 Kanal,5
85000000,DHA Defence,3,1 Kanal,5
85000000,DHA Defence,3,1 Kanal,3
85000000,DHA Defence,3,1 Kanal,4
90000000,DHA Defence,3,1.2 Kanal,4
85000000,DHA Defence,3,16 Marla,4
23000000,Gadap Town,6,11.5 Marla,6
6800000,Bahria Town Karachi,2,4.2 Marla,2
120000000,Gulshan-e-Iqbal Town,6,1.5 Kanal,6
2200000,DHA Defence,2,4.2 Marla,2
70000000,DHA Defence,6,12 Marla,6
13000000,DHA Defence,3,6.2 Marla,3
5500000,Manzoor Colony,2,2.2 Marla,4
10000000,Manzoor Colony,3,4 Marla,8
9500000,Manzoor Colony,2,2 Marla,2
11000000,Manzoor Colony,2,4 Marla,4
5500000,Manzoor Colony,3,4 Marla,3
140000000,DHA Defence,5,1 Kanal,5
120000000,DHA Defence,5,1 Kanal,5
120000000,DHA Defence,5,1 Kanal,5
35000000,DHA Defence,3,4 Marla,3
35000000,DHA Defence,5,4 Marla,5
36000000,DHA Defence,3,4 Marla,3
35000000,DHA Defence,4,4 Marla,4
8500000,DHA Defence,2,4.4 Marla,2
40500000,DHA Defence,2,4 Marla,4
115000000,DHA Defence,5,1 Kanal,5
92500000,DHA Defence,5,1 Kanal,5
94000000,DHA Defence,4,1 Kanal,4
90000000,DHA Defence,5,1 Kanal,5
24000000,DHA Defence,3,7.6 Marla,3
11000000,Defence View Society,2,5.3 Marla,2
33500000,Clifton,3,8 Marla,3
50000000,Gulistan-e-Jauhar,3,16 Marla,3
97000000,DHA Defence,2,12 Marla,4
97500000,DHA Defence,3,1 Kanal,6
11000000,DHA Defence,2,4 Marla,2
97500000,DHA Defence,2,12 Marla,4
11500000,DHA Defence,2,4 Marla,2
40000,DHA Defence,2,4 Marla,2
7000000,Gulistan-e-Jauhar,2,4.4 Marla,2
140000000,DHA Defence,6,1.2 Kanal,6
5200000,Bahria Town Karachi,2,4.2 Marla,2
5000000,Bahria Town Karachi,3,5 Marla,3
7500000,Bahria Town Karachi,3,8 Marla,3
12800000,Gulshan-e-Iqbal Town,3,6.4 Marla,3
5000000,Gulistan-e-Jauhar,3,9.6 Marla,3
11500000,DHA Defence,3,5.3 Marla,3
8000000,Gulistan-e-Jauhar,2,4.8 Marla,2
7700000,DHA Defence,3,5.9 Marla,3
11600000,Bahria Town Karachi,3,8 Marla,3
8800000,Bahria Town Karachi,3,9.4 Marla,3
12000000,Bahria Town Karachi,3,8 Marla,3
11000000,Bahria Town Karachi,3,5 Marla,3
14500000,Bahria Town Karachi,3,14 Marla,3
32500000,Gulistan-e-Jauhar,6,10.6 Marla,6
140000000,Gulshan-e-Iqbal Town,10,3 Kanal,11
70000000,Gulshan-e-Iqbal Town,5,14.8 Marla,5
16000000,Gulshan-e-Iqbal Town,3,6.4 Marla,3
9000000,Gulshan-e-Iqbal Town,2,5.6 Marla,3
18500000,Bahria Town Karachi,3,8 Marla,3
13000000,Jamshed Town,2,4.8 Marla,2
7300000,Falaknaz Presidency,2,4.7 Marla,2
19500000,Bahria Town Karachi,3,8 Marla,3
26500000,Gulshan-e-Iqbal Town,6,4.8 Marla,6
14000000,Bahria Town Karachi,2,6 Marla,2
4800000,Bahria Town Karachi,2,4.2 Marla,2
7800000,Bahria Town Karachi,3,8 Marla,3
13500000,University Road,4,8.4 Marla,4
3000000,Scheme 33,1,2.4 Marla,1
4000000,Scheme 33,2,3.6 Marla,2
35000000,Gulshan-e-Iqbal Town,3,9.6 Marla,3
220000000,DHA Defence,4,2 Kanal,8
280000000,DHA Defence,3,2 Kanal,6
250000000,DHA Defence,3,2 Kanal,6
32000000,DHA Defence,3,8 Marla,6
170000000,DHA Defence,4,2 Kanal,8
185000000,DHA Defence,3,1.2 Kanal,6
170000000,DHA Defence,3,1.3 Kanal,6
135000000,DHA Defence,3,1 Kanal,6
115000000,DHA Defence,3,1 Kanal,6
120000000,DHA Defence,2,1 Kanal,4
70000000,DHA Defence,2,16 Marla,4
100000000,DHA Defence,3,12 Marla,6
97500000,Clifton,3,12 Marla,5
4000000,Korangi Road,2,2.2 Marla,2
6600000,North Karachi,3,4.9 Marla,3
16000000,Gulistan-e-Jauhar,4,10.7 Marla,4
5000000,Bahria Town Karachi,2,4.2 Marla,2
5100000,Bahria Town Karachi,2,4.2 Marla,2
5200000,Bahria Town Karachi,2,4.2 Marla,2
5300000,Bahria Town Karachi,2,4.2 Marla,2
5400000,Bahria Town Karachi,2,4.2 Marla,2
5500000,Bahria Town Karachi,2,4.2 Marla,2
5600000,Bahria Town Karachi,2,4.2 Marla,2
5700000,Bahria Town Karachi,2,4.2 Marla,2
5800000,Bahria Town Karachi,2,4.2 Marla,2
5900000,Bahria Town Karachi,2,4.2 Marla,2
6000000,Bahria Town Karachi,2,4.2 Marla,2
6100000,Bahria Town Karachi,2,4.2 Marla,2
6200000,Bahria Town Karachi,2,4.2 Marla,2
6300000,Bahria Town Karachi,2,4.2 Marla,2
6500000,Bahria Town Karachi,2,4.2 Marla,2
10000000,Bahria Town Karachi,3,10 Marla,3
10000000,Bahria Town Karachi,3,10 Marla,3
10100000,Bahria Town Karachi,3,10 Marla,3
10100000,Bahria Town Karachi,3,10 Marla,3
10200000,Bahria Town Karachi,3,10 Marla,3
10200000,Bahria Town Karachi,3,10 Marla,3
10300000,Bahria Town Karachi,3,10 Marla,3
